L_FCC_x,L_FM1_x,L_FM2_x,L_FM5_x,R_FCC_x,R_FM1_x,R_FM2_x,R_FM5_x,L_FCC_y,L_FM1_y,L_FM2_y,L_FM5_y,R_FCC_y,R_FM1_y,R_FM2_y,R_FM5_y,L_FCC_z,L_FM1_z,L_FM2_z,L_FM5_z,R_FCC_z,R_FM1_z,R_FM2_z,R_FM5_z
0.457951,0.550537,0.546718,0.501398,0.807177,1.019975,1.019497,0.996505,0.553211,0.551315,0.60054,0.638315,0.459215,0.47666,0.43606,0.38869,0.28746,0.104479,0.103365,0.101246,0.073072,0.074754,0.076966,0.051047
0.462236,0.555297,0.551048,0.505506,0.803503,1.016328,1.015863,0.992843,0.551937,0.552774,0.60198,0.639436,0.459153,0.476608,0.435997,0.388634,0.288212,0.105391,0.104807,0.103101,0.073133,0.07466,0.076831,0.050929
0.466566,0.560396,0.555737,0.509982,0.79983,1.01268,1.012228,0.989181,0.550667,0.554293,0.603475,0.640626,0.459094,0.476556,0.435935,0.388577,0.288616,0.106162,0.106124,0.104765,0.073198,0.074561,0.076696,0.050812
0.470951,0.565814,0.560766,0.514807,0.796159,1.009034,1.008594,0.985519,0.549417,0.555861,0.605014,0.641872,0.45904,0.476508,0.435876,0.388522,0.288677,0.106784,0.107304,0.106224,0.073266,0.074456,0.076559,0.050696
0.475399,0.571531,0.566118,0.519964,0.79249,1.00539,1.004961,0.98186,0.5482,0.557464,0.606582,0.643164,0.458992,0.476465,0.435823,0.388468,0.288403,0.10725,0.108335,0.107467,0.073338,0.074344,0.07642,0.050582
0.479917,0.577528,0.571778,0.525437,0.788824,1.001749,1.001329,0.978203,0.547032,0.559087,0.608166,0.644491,0.45895,0.476428,0.435776,0.388417,0.287803,0.107559,0.109209,0.108489,0.073412,0.074223,0.076277,0.050471
0.484508,0.583787,0.57773,0.531214,0.785163,0.998112,0.9977,0.974549,0.545925,0.560717,0.609753,0.645844,0.458915,0.476398,0.435737,0.38837,0.286885,0.107709,0.109922,0.109284,0.073488,0.074092,0.076132,0.050362
0.489173,0.590295,0.583965,0.537286,0.781505,0.994477,0.994073,0.970898,0.544892,0.56234,0.611331,0.647213,0.458887,0.476377,0.435707,0.388328,0.285659,0.107705,0.110474,0.109855,0.073566,0.073952,0.075984,0.050256
0.493911,0.597038,0.590472,0.543648,0.77785,0.990847,0.990448,0.967249,0.543943,0.563944,0.612886,0.648592,0.458865,0.476366,0.435686,0.38829,0.284133,0.10755,0.110866,0.110202,0.073645,0.073802,0.075832,0.050155
0.49872,0.604007,0.597243,0.550294,0.774199,0.987218,0.986826,0.963603,0.543088,0.565517,0.61441,0.649974,0.45885,0.476363,0.435674,0.388256,0.282317,0.107255,0.111106,0.110333,0.073724,0.073644,0.075679,0.050058
0.503595,0.611193,0.604273,0.557223,0.77055,0.983592,0.983204,0.959958,0.542334,0.567049,0.615893,0.651352,0.458841,0.476368,0.435672,0.388227,0.280218,0.106828,0.111198,0.110254,0.073803,0.073477,0.075523,0.049966
0.508535,0.618592,0.611554,0.56443,0.766904,0.979967,0.979584,0.956315,0.541688,0.568534,0.617329,0.652723,0.458836,0.476382,0.435677,0.388203,0.277847,0.106282,0.111154,0.109974,0.073881,0.073304,0.075367,0.049878
0.513535,0.626196,0.61908,0.571911,0.763259,0.976342,0.975964,0.952672,0.541153,0.569964,0.618711,0.654082,0.458837,0.476402,0.43569,0.388183,0.275213,0.10563,0.110982,0.109503,0.073958,0.073125,0.075211,0.049796
0.518595,0.634002,0.626842,0.57966,0.759615,0.972717,0.972344,0.949029,0.540733,0.571336,0.620037,0.655426,0.45884,0.47643,0.435711,0.388167,0.272324,0.104883,0.110693,0.108851,0.074034,0.072941,0.075055,0.049718
0.523715,0.642003,0.634832,0.58767,0.755971,0.969091,0.968724,0.945385,0.540429,0.572649,0.621305,0.65675,0.458847,0.476462,0.435737,0.388154,0.269192,0.104054,0.110296,0.108029,0.074108,0.072753,0.074899,0.049644
0.5289,0.650194,0.643037,0.595929,0.752327,0.965464,0.965104,0.941741,0.540239,0.573901,0.622515,0.658052,0.458855,0.476499,0.435768,0.388145,0.265828,0.103154,0.109802,0.107047,0.07418,0.072563,0.074742,0.049572
0.534154,0.658565,0.651443,0.604424,0.748682,0.961836,0.961484,0.938096,0.540162,0.575093,0.623668,0.659328,0.458864,0.476539,0.435804,0.388138,0.262242,0.102194,0.109216,0.105913,0.074252,0.072372,0.074586,0.049503
0.539488,0.667108,0.660031,0.613138,0.745037,0.958207,0.957863,0.93445,0.540196,0.576226,0.624765,0.660575,0.458874,0.476581,0.435843,0.388134,0.258449,0.101181,0.108545,0.104639,0.074322,0.072179,0.074429,0.049436
0.54491,0.675811,0.668782,0.622054,0.74139,0.954577,0.954242,0.930803,0.540337,0.577303,0.62581,0.661791,0.458883,0.476626,0.435885,0.388132,0.254461,0.100121,0.107793,0.103234,0.074391,0.071986,0.074272,0.049369
0.550428,0.68466,0.677677,0.631152,0.737742,0.950947,0.950622,0.927156,0.540581,0.578325,0.626804,0.662973,0.458891,0.476671,0.43593,0.388131,0.250293,0.099019,0.106964,0.101707,0.074459,0.071792,0.074113,0.049304
0.556051,0.693642,0.686695,0.640415,0.734092,0.947318,0.947003,0.92351,0.540922,0.579295,0.627751,0.664119,0.458899,0.476719,0.435979,0.388132,0.245962,0.097881,0.106062,0.100069,0.074528,0.071596,0.073953,0.049238
0.561783,0.702741,0.69582,0.649822,0.730442,0.943689,0.943386,0.919864,0.541356,0.580214,0.628654,0.665228,0.458905,0.476769,0.436031,0.388135,0.241483,0.096708,0.10509,0.09833,0.074596,0.071398,0.07379,0.049173
0.567631,0.711943,0.705038,0.659356,0.726791,0.940061,0.939771,0.916219,0.541877,0.581085,0.629516,0.666299,0.458911,0.476823,0.436088,0.388139,0.236875,0.095506,0.104055,0.096502,0.074665,0.071197,0.073624,0.049108
0.573598,0.721233,0.714337,0.669002,0.723141,0.936436,0.936159,0.912576,0.542481,0.581911,0.630338,0.667334,0.458916,0.47688,0.436151,0.388145,0.232154,0.094276,0.10296,0.094598,0.074734,0.070991,0.073454,0.049043
0.579685,0.730597,0.723708,0.678746,0.71949,0.932813,0.93255,0.908935,0.543165,0.582694,0.631122,0.668333,0.458921,0.476943,0.436219,0.388153,0.227337,0.093024,0.101815,0.09263,0.074804,0.070779,0.07328,0.048978
0.585894,0.740023,0.73314,0.688575,0.715842,0.929193,0.928944,0.905296,0.543925,0.583436,0.63187,0.6693,0.458927,0.477012,0.436295,0.388164,0.222441,0.091754,0.100627,0.090614,0.074874,0.070559,0.073101,0.048914
0.592224,0.7495,0.742626,0.698479,0.712197,0.925578,0.925343,0.90166,0.544758,0.584142,0.632584,0.670237,0.458933,0.477088,0.436377,0.388178,0.217479,0.090472,0.099403,0.088563,0.074944,0.070332,0.072917,0.04885
0.598674,0.759016,0.752157,0.708448,0.708556,0.921966,0.921745,0.898028,0.545659,0.584815,0.633264,0.671147,0.458943,0.477171,0.436467,0.388196,0.212468,0.089183,0.098152,0.08649,0.075014,0.070095,0.072727,0.048787
0.605242,0.768563,0.761725,0.718473,0.704922,0.918358,0.918151,0.894399,0.546627,0.585459,0.633914,0.672035,0.458955,0.477261,0.436565,0.388218,0.20742,0.087894,0.096884,0.08441,0.075082,0.06985,0.07253,0.048726
0.611926,0.778133,0.771323,0.728548,0.701296,0.914754,0.91456,0.890774,0.547656,0.586079,0.634536,0.672905,0.458972,0.477358,0.436671,0.388245,0.202349,0.086614,0.095607,0.082336,0.075147,0.069594,0.072327,0.048665
0.618722,0.787718,0.780944,0.738664,0.697678,0.911154,0.910972,0.887153,0.548742,0.586677,0.635133,0.673759,0.458994,0.477462,0.436786,0.388276,0.197269,0.08535,0.094333,0.08028,0.07521,0.069328,0.072116,0.048607
0.62563,0.797313,0.790581,0.748814,0.69407,0.907559,0.907387,0.883535,0.549882,0.587258,0.635709,0.674602,0.459021,0.477574,0.436908,0.388311,0.19219,0.084108,0.093071,0.078253,0.075269,0.069052,0.071899,0.048549
0.632645,0.806911,0.80023,0.758991,0.690471,0.903969,0.903805,0.879922,0.55107,0.587825,0.636269,0.675436,0.459054,0.477692,0.437038,0.388352,0.187127,0.082897,0.09183,0.076266,0.075326,0.068767,0.071675,0.048494
0.639766,0.816508,0.809884,0.769188,0.686882,0.900383,0.900225,0.876312,0.552302,0.588382,0.636816,0.676263,0.459092,0.477816,0.437175,0.388396,0.18209,0.081724,0.090622,0.074328,0.075381,0.068474,0.071445,0.048441
0.646991,0.826097,0.819538,0.779397,0.683302,0.896802,0.896648,0.872707,0.553573,0.588931,0.637355,0.677086,0.459135,0.477945,0.437317,0.388444,0.177092,0.080596,0.089455,0.072449,0.075432,0.068174,0.07121,0.048389
0.654319,0.835675,0.829186,0.789612,0.67973,0.893225,0.893073,0.869104,0.554878,0.589474,0.63789,0.677906,0.459184,0.478077,0.437463,0.388494,0.172144,0.079518,0.088337,0.070636,0.075481,0.067869,0.070971,0.04834
0.661748,0.845235,0.838822,0.799824,0.676166,0.889653,0.889499,0.865505,0.556211,0.590014,0.638425,0.678724,0.459239,0.478211,0.437612,0.388547,0.167259,0.078496,0.087277,0.068898,0.075529,0.067561,0.070729,0.048292
0.669277,0.85477,0.84844,0.810027,0.672606,0.886085,0.885926,0.861908,0.557567,0.590553,0.638961,0.679539,0.459298,0.478346,0.437762,0.388601,0.162447,0.077532,0.086279,0.06724,0.075575,0.067252,0.070487,0.048246
0.676903,0.864276,0.858031,0.820215,0.669051,0.882521,0.882353,0.858313,0.558939,0.591092,0.639502,0.680353,0.459362,0.478479,0.437911,0.388656,0.157722,0.076633,0.08535,0.06567,0.075621,0.066944,0.070244,0.048201
0.684622,0.873746,0.867591,0.830379,0.665496,0.878959,0.87878,0.854718,0.560321,0.591633,0.640047,0.681164,0.45943,0.478608,0.438056,0.388709,0.153095,0.075801,0.084493,0.064192,0.075668,0.06664,0.070003,0.048158
0.692428,0.883177,0.877111,0.840512,0.661941,0.875398,0.875207,0.851123,0.561705,0.592176,0.640598,0.681972,0.4595,0.478732,0.438197,0.38876,0.148582,0.07504,0.083711,0.062812,0.075717,0.066342,0.069766,0.048116
0.700311,0.892564,0.886586,0.850607,0.658382,0.871839,0.871632,0.847527,0.563084,0.592722,0.641155,0.682776,0.459571,0.478848,0.438331,0.388809,0.144195,0.074355,0.083009,0.061534,0.07577,0.066052,0.069533,0.048074
0.708265,0.901903,0.896011,0.860656,0.65482,0.868278,0.868055,0.84393,0.564452,0.593271,0.641716,0.683574,0.459641,0.478956,0.438456,0.388853,0.139946,0.07375,0.082389,0.060361,0.075827,0.065771,0.069306,0.048032
0.71628,0.911192,0.905379,0.87065,0.651253,0.864715,0.864477,0.840331,0.565802,0.593822,0.642281,0.684364,0.45971,0.479054,0.438572,0.388893,0.135849,0.073228,0.081853,0.059297,0.075889,0.065501,0.069086,0.047989
0.724347,0.920425,0.914685,0.88058,0.64768,0.861148,0.860898,0.83673,0.567127,0.594374,0.642848,0.685146,0.459775,0.479142,0.438677,0.388928,0.131912,0.072793,0.081403,0.058343,0.075957,0.065242,0.068874,0.047946
0.732456,0.9296,0.923924,0.890437,0.6441,0.857578,0.857317,0.833126,0.568422,0.594925,0.643414,0.685916,0.459837,0.479219,0.43877,0.388957,0.128147,0.072447,0.081043,0.057502,0.07603,0.064995,0.06867,0.047903
0.740598,0.938711,0.93309,0.90021,0.640516,0.854002,0.853734,0.829519,0.569679,0.595474,0.643979,0.686672,0.459893,0.479286,0.438853,0.388979,0.124562,0.072195,0.080774,0.056775,0.076109,0.06476,0.068474,0.047858
0.748765,0.947756,0.942178,0.909891,0.636925,0.850421,0.85015,0.825909,0.570892,0.596019,0.644538,0.687411,0.459944,0.479342,0.438924,0.388995,0.121162,0.072038,0.0806,0.056163,0.076193,0.064536,0.068285,0.047812
0.756948,0.956729,0.951184,0.91947,0.633331,0.846835,0.846565,0.822296,0.572053,0.596556,0.645088,0.68813,0.459989,0.479389,0.438985,0.389005,0.117953,0.07198,0.080523,0.055667,0.076282,0.064323,0.068104,0.047765
0.765138,0.965624,0.960102,0.92894,0.629733,0.843243,0.842979,0.81868,0.573157,0.597082,0.645627,0.688826,0.460027,0.479427,0.439035,0.389009,0.114936,0.072023,0.080548,0.055288,0.076377,0.064121,0.06793,0.047716
0.773322,0.974438,0.968929,0.938293,0.626133,0.839645,0.839391,0.81506,0.574199,0.597595,0.646152,0.689495,0.460058,0.479458,0.439075,0.389007,0.112113,0.07217,0.080676,0.055028,0.076476,0.063928,0.067762,0.047665
0.781486,0.983163,0.977659,0.947524,0.622531,0.836042,0.835802,0.811437,0.575179,0.598091,0.646659,0.690133,0.460082,0.479482,0.439105,0.389,0.109485,0.072424,0.080914,0.054886,0.076579,0.063745,0.0676,0.047613
0.789617,0.991794,0.986289,0.956629,0.618929,0.832434,0.832213,0.807811,0.576092,0.598567,0.647145,0.690736,0.4601,0.4795,0.439126,0.388988,0.10705,0.072787,0.081263,0.054863,0.076686,0.06357,0.067443,0.047558
0.797702,1.000324,0.994813,0.965602,0.615327,0.828821,0.828622,0.804182,0.576937,0.599021,0.647606,0.691301,0.460112,0.479513,0.439139,0.388973,0.104806,0.073263,0.081726,0.054961,0.076797,0.063402,0.067289,0.0475
0.805729,1.008746,1.003224,0.974441,0.611725,0.825203,0.825031,0.800551,0.577708,0.599447,0.648039,0.691823,0.460119,0.479522,0.439145,0.388954,0.102749,0.073855,0.082307,0.055179,0.076912,0.063241,0.067138,0.047441
0.813687,1.017053,1.011516,0.98314,0.608125,0.821582,0.82144,0.796917,0.578404,0.599844,0.648439,0.6923,0.460122,0.479528,0.439145,0.388933,0.100874,0.074566,0.083007,0.055518,0.07703,0.063084,0.066989,0.047378
0.821564,1.025237,1.019681,0.991695,0.604527,0.817958,0.817848,0.793281,0.579021,0.600207,0.648802,0.692726,0.460122,0.479531,0.439142,0.38891,0.099174,0.0754,0.083827,0.055976,0.077152,0.062933,0.066841,0.047314
0.829351,1.033292,1.027712,1.000101,0.60093,0.814334,0.814257,0.789643,0.579555,0.600532,0.649127,0.693098,0.460121,0.479532,0.439136,0.388887,0.097642,0.076362,0.084769,0.056552,0.077276,0.062785,0.066693,0.047247
0.837037,1.04121,1.035601,1.008353,0.597336,0.810711,0.810666,0.786005,0.580006,0.600816,0.649408,0.693414,0.46012,0.47953,0.439129,0.388863,0.096269,0.077455,0.085833,0.057244,0.077404,0.062642,0.066545,0.047178
0.844613,1.048983,1.04334,1.016445,0.593745,0.807091,0.807076,0.782366,0.580371,0.601056,0.649645,0.693669,0.460119,0.479527,0.439122,0.388839,0.095046,0.078683,0.087019,0.05805,0.077535,0.062501,0.066396,0.047107
0.85207,1.056603,1.050921,1.024373,0.590157,0.803474,0.803487,0.778728,0.580651,0.601249,0.649834,0.693862,0.460119,0.479522,0.439118,0.388817,0.093963,0.080048,0.08833,0.058967,0.077669,0.062364,0.066245,0.047036
0.859397,1.064062,1.058338,1.032132,0.586572,0.799862,0.799898,0.77509,0.580846,0.601392,0.649975,0.693991,0.460122,0.479516,0.439116,0.388796,0.093011,0.081552,0.089762,0.059989,0.077807,0.062227,0.066093,0.046963
0.866586,1.071353,1.065582,1.039717,0.582991,0.796255,0.79631,0.771454,0.58096,0.601485,0.650065,0.694053,0.460127,0.47951,0.439118,0.388776,0.09218,0.083192,0.091313,0.061114,0.077949,0.062092,0.065939,0.046891
0.873627,1.078466,1.072648,1.047124,0.579414,0.792653,0.792722,0.767819,0.580996,0.601526,0.650103,0.69405,0.460136,0.479504,0.439122,0.388757,0.091461,0.084967,0.092981,0.062335,0.078094,0.061956,0.065785,0.046819
0.880511,1.085394,1.079528,1.054348,0.575841,0.789057,0.789135,0.764186,0.58096,0.601513,0.650089,0.693982,0.460147,0.479497,0.43913,0.388741,0.090846,0.086868,0.094757,0.063648,0.078245,0.061821,0.06563,0.046749
0.887227,1.092129,1.086215,1.061385,0.572272,0.785467,0.785549,0.760555,0.580859,0.601445,0.650021,0.693848,0.460161,0.479491,0.43914,0.388725,0.090327,0.088888,0.096634,0.065047,0.0784,0.061684,0.065476,0.046682
0.893768,1.098661,1.092704,1.068231,0.568709,0.781883,0.781965,0.756925,0.580702,0.601319,0.649898,0.693651,0.460178,0.479485,0.439153,0.388712,0.089895,0.091013,0.098601,0.066526,0.07856,0.061547,0.065322,0.046617
0.900122,1.104982,1.098986,1.074881,0.565149,0.778305,0.778381,0.753298,0.580499,0.601136,0.649718,0.693392,0.460198,0.479479,0.439167,0.388699,0.089545,0.09323,0.100645,0.068077,0.078726,0.06141,0.065168,0.046555
0.90628,1.111085,1.105054,1.081332,0.561594,0.774733,0.774799,0.749672,0.580261,0.600893,0.649481,0.693073,0.460219,0.479472,0.439184,0.388688,0.089269,0.095521,0.102751,0.069695,0.078897,0.061273,0.065015,0.046495
0.912232,1.11696,1.1109,1.087578,0.558043,0.771165,0.771218,0.746047,0.579998,0.600589,0.649185,0.692698,0.46024,0.479465,0.439202,0.388678,0.089061,0.097869,0.104901,0.07137,0.079075,0.061137,0.064861,0.046439
0.917968,1.1226,1.116518,1.093614,0.554495,0.767601,0.767638,0.742423,0.579722,0.600222,0.648829,0.692268,0.460262,0.479458,0.439222,0.388669,0.088915,0.100251,0.107078,0.073096,0.079259,0.061001,0.064708,0.046385
0.923477,1.127998,1.1219,1.099435,0.550951,0.76404,0.764059,0.7388,0.579443,0.599791,0.648411,0.691787,0.460283,0.479454,0.439242,0.388661,0.088822,0.102649,0.109264,0.074862,0.079451,0.060865,0.064555,0.046334
0.928748,1.133144,1.127042,1.105035,0.54741,0.760479,0.760481,0.735178,0.579169,0.599294,0.64793,0.691257,0.460302,0.47945,0.439263,0.388654,0.088777,0.105042,0.111443,0.07666,0.07965,0.06073,0.064402,0.046286
0.933773,1.138032,1.131936,1.110406,0.543873,0.756919,0.756903,0.731556,0.578909,0.59873,0.647385,0.69068,0.460319,0.479448,0.439284,0.388647,0.088769,0.107408,0.113599,0.078479,0.079859,0.060595,0.06425,0.046239
0.938541,1.142654,1.13658,1.115544,0.540339,0.753359,0.753326,0.727934,0.578669,0.598098,0.646774,0.690056,0.460332,0.479448,0.439305,0.388641,0.088791,0.109728,0.115717,0.080306,0.080077,0.060461,0.064098,0.046193
0.943042,1.147003,1.140967,1.120439,0.536809,0.7498,0.749749,0.724313,0.578453,0.597397,0.646096,0.689388,0.460342,0.479448,0.439325,0.388635,0.088833,0.111985,0.117781,0.08213,0.080306,0.060327,0.063946,0.046149
0.947268,1.151073,1.145093,1.125085,0.533283,0.74624,0.746174,0.720693,0.578262,0.596627,0.645351,0.688675,0.460348,0.47945,0.439343,0.388629,0.088885,0.11416,0.11978,0.083937,0.080547,0.060195,0.063795,0.046106
0.951211,1.154856,1.148954,1.129473,0.529762,0.742682,0.742601,0.717074,0.578098,0.595787,0.644539,0.687917,0.46035,0.479453,0.439361,0.388623,0.088936,0.11624,0.121701,0.085712,0.080802,0.060063,0.063645,0.046062
0.954863,1.158347,1.152545,1.133597,0.526247,0.739125,0.73903,0.713456,0.57796,0.594878,0.643659,0.687113,0.460348,0.479455,0.439376,0.388618,0.088974,0.118211,0.123531,0.087439,0.081073,0.059932,0.063496,0.046019
0.958216,1.161539,1.15586,1.137449,0.522739,0.73557,0.735462,0.70984,0.577844,0.593902,0.642713,0.686263,0.460341,0.479458,0.439389,0.388613,0.088988,0.12006,0.125259,0.089103,0.08136,0.059803,0.063348,0.045974
0.961267,1.164428,1.158896,1.141021,0.519238,0.732017,0.731898,0.706225,0.577748,0.592858,0.641701,0.685364,0.46033,0.47946,0.439399,0.388608,0.088968,0.121779,0.126875,0.090686,0.081665,0.059675,0.063201,0.045929
0.964008,1.167009,1.161647,1.144307,0.515744,0.728467,0.728338,0.702613,0.577668,0.59175,0.640625,0.684414,0.460315,0.479461,0.439405,0.388604,0.088902,0.123359,0.128368,0.092171,0.081991,0.059549,0.063057,0.045883
0.966437,1.169278,1.164109,1.1473,0.512259,0.72492,0.724782,0.699002,0.577599,0.590578,0.639485,0.683412,0.460295,0.479459,0.439408,0.3886,0.088782,0.124791,0.129728,0.093539,0.082338,0.059425,0.062914,0.045836
0.968547,1.17123,1.166277,1.149996,0.508783,0.721375,0.721232,0.695392,0.577536,0.589346,0.638285,0.682354,0.460272,0.479456,0.439408,0.388597,0.088598,0.126068,0.130945,0.094775,0.082708,0.059303,0.062775,0.045787
0.970337,1.172863,1.168149,1.15239,0.505315,0.717834,0.717686,0.691784,0.577476,0.588054,0.637025,0.68124,0.460244,0.479449,0.439403,0.388594,0.088345,0.127185,0.132012,0.095863,0.083102,0.059183,0.062639,0.045738
0.971802,1.174175,1.16972,1.154478,0.501857,0.714294,0.714144,0.688176,0.577417,0.586706,0.635708,0.680069,0.460212,0.47944,0.439393,0.388592,0.088015,0.128134,0.132919,0.096792,0.083521,0.059066,0.062507,0.045687
0.972943,1.175165,1.17099,1.156257,0.498407,0.710757,0.710606,0.684568,0.577356,0.585304,0.634335,0.678841,0.460175,0.479428,0.439379,0.38859,0.087606,0.12891,0.133658,0.097552,0.083966,0.058952,0.06238,0.045636
0.973756,1.175833,1.171958,1.157725,0.494966,0.707221,0.707072,0.68096,0.577293,0.583851,0.63291,0.677557,0.460133,0.479412,0.439359,0.388588,0.087115,0.129505,0.134223,0.098133,0.084437,0.05884,0.062258,0.045585
0.974242,1.176181,1.172623,1.158881,0.491534,0.703686,0.703542,0.677352,0.577228,0.582348,0.631433,0.676217,0.460085,0.479392,0.439333,0.388586,0.086543,0.129914,0.134606,0.098531,0.084935,0.058732,0.062141,0.045533
0.974402,1.176212,1.172988,1.159727,0.48811,0.700152,0.700015,0.673744,0.577162,0.580799,0.629908,0.674824,0.46003,0.479368,0.439303,0.388583,0.085892,0.130131,0.134804,0.098743,0.085459,0.058627,0.06203,0.04548
0.974238,1.175929,1.173055,1.160263,0.484694,0.696619,0.696491,0.670136,0.577097,0.579205,0.628336,0.673382,0.459969,0.479339,0.439266,0.388577,0.085166,0.130149,0.134812,0.098765,0.08601,0.058525,0.061925,0.045428
0.973754,1.17534,1.172831,1.160493,0.481286,0.693086,0.692969,0.666527,0.577034,0.577569,0.626719,0.671893,0.4599,0.479305,0.439224,0.388568,0.084372,0.129966,0.134628,0.098601,0.086587,0.058428,0.061824,0.045376
0.972957,1.174451,1.172322,1.160421,0.477886,0.689553,0.68945,0.66292,0.576974,0.575895,0.62506,0.670362,0.459823,0.479267,0.439177,0.388554,0.08352,0.129578,0.134253,0.098251,0.08719,0.058335,0.061729,0.045325
0.971854,1.173274,1.171537,1.160054,0.474494,0.686021,0.685933,0.659313,0.576917,0.574186,0.623363,0.668795,0.459738,0.479223,0.439125,0.388533,0.082619,0.128985,0.133688,0.09772,0.087818,0.058246,0.061638,0.045274
0.970458,1.17182,1.170486,1.1594,0.471109,0.682488,0.682418,0.655709,0.576861,0.572445,0.62163,0.667197,0.459643,0.479175,0.439068,0.388505,0.081681,0.128188,0.132937,0.097016,0.088471,0.058163,0.06155,0.045223
0.968781,1.170106,1.169184,1.15847,0.467732,0.678954,0.678904,0.652108,0.576806,0.570678,0.619866,0.665574,0.459539,0.479122,0.439009,0.388469,0.080722,0.127192,0.132007,0.096149,0.08915,0.058086,0.061465,0.045174
0.966843,1.168148,1.167645,1.157276,0.464362,0.67542,0.675392,0.64851,0.576746,0.568891,0.618076,0.663933,0.459426,0.479065,0.438946,0.388423,0.079755,0.126006,0.130908,0.095129,0.089853,0.058014,0.061382,0.045125
0.964662,1.165968,1.165886,1.155833,0.460999,0.671885,0.671881,0.644914,0.576677,0.567088,0.616266,0.662281,0.459302,0.479004,0.438879,0.38837,0.078796,0.124639,0.12965,0.09397,0.090582,0.057947,0.061302,0.045077
0.962263,1.163588,1.163928,1.154159,0.457645,0.668351,0.668371,0.641319,0.576591,0.565278,0.614443,0.660624,0.459167,0.47894,0.438811,0.388309,0.077861,0.123106,0.128248,0.092689,0.091337,0.057886,0.061224,0.04503
0.959674,1.161036,1.161794,1.152275,0.454298,0.664816,0.664863,0.637727,0.576482,0.563468,0.612615,0.658971,0.459022,0.478872,0.438739,0.388243,0.076968,0.121421,0.126717,0.0913,0.092119,0.057831,0.061149,0.044983
0.956923,1.15834,1.159509,1.150203,0.450961,0.661281,0.661356,0.634135,0.576343,0.561666,0.610788,0.657328,0.458866,0.4788,0.438665,0.388173,0.076134,0.119602,0.125074,0.089823,0.092928,0.057781,0.061076,0.044937
0.954044,1.15553,1.1571,1.147967,0.447633,0.657747,0.657851,0.630545,0.576166,0.55988,0.608973,0.655704,0.4587,0.478726,0.438589,0.388101,0.075373,0.117665,0.123336,0.088274,0.093765,0.057736,0.061007,0.044892
0.951068,1.15264,1.154596,1.145594,0.444316,0.654214,0.654348,0.626957,0.575946,0.558118,0.607177,0.654107,0.458524,0.478649,0.438511,0.38803,0.0747,0.115628,0.121519,0.086671,0.094633,0.057697,0.060941,0.044849
0.948028,1.1497,1.152025,1.14311,0.441012,0.650682,0.650848,0.623371,0.57568,0.556391,0.60541,0.652544,0.458338,0.478569,0.438432,0.387961,0.074127,0.113507,0.119641,0.085031,0.095533,0.057664,0.060879,0.044807
0.944956,1.14674,1.149414,1.140538,0.437721,0.647152,0.647351,0.619788,0.575364,0.554706,0.603681,0.651023,0.458143,0.478488,0.438351,0.387895,0.073661,0.111318,0.117715,0.083368,0.096467,0.057634,0.060821,0.04477
0.941878,1.143788,1.146788,1.1379,0.434446,0.643624,0.643858,0.61621,0.574999,0.553074,0.602,0.649554,0.457941,0.478406,0.438271,0.387836,0.073303,0.109074,0.115754,0.081694,0.097438,0.057609,0.060767,0.044736
0.938818,1.140862,1.144164,1.135216,0.431189,0.640101,0.640371,0.612637,0.574587,0.551505,0.600379,0.648146,0.457733,0.478324,0.43819,0.387782,0.073055,0.106788,0.11377,0.080017,0.098448,0.057588,0.060717,0.044706
0.935791,1.137977,1.141557,1.132499,0.427953,0.636583,0.636891,0.60907,0.574133,0.550011,0.598828,0.646807,0.45752,0.478242,0.438111,0.387734,0.07291,0.104473,0.11177,0.078344,0.099501,0.057569,0.060671,0.044682
0.932808,1.135143,1.138974,1.129759,0.424741,0.63307,0.633419,0.605509,0.573644,0.5486,0.597358,0.645548,0.457305,0.478164,0.438034,0.387693,0.072861,0.10214,0.109762,0.076679,0.1006,0.057552,0.06063,0.044664
0.929872,1.13236,1.136418,1.127003,0.421554,0.629565,0.629956,0.601956,0.573131,0.547285,0.595982,0.644376,0.457089,0.478089,0.437959,0.387658,0.072898,0.099801,0.107752,0.075024,0.101748,0.057536,0.060593,0.044653
0.926981,1.129627,1.133887,1.124233,0.418397,0.626069,0.626505,0.59841,0.572605,0.546072,0.594708,0.643301,0.456875,0.478019,0.437888,0.387629,0.073011,0.097469,0.105748,0.073384,0.102949,0.057522,0.060561,0.044649
0.92413,1.126936,1.131373,1.121449,0.415273,0.622582,0.623067,0.594873,0.572078,0.544971,0.593545,0.642327,0.456664,0.477955,0.437821,0.387606,0.073187,0.09516,0.103758,0.071762,0.104206,0.057508,0.060535,0.044653
0.921308,1.124278,1.12887,1.118649,0.412184,0.619105,0.619642,0.591345,0.571562,0.543984,0.5925,0.641459,0.45646,0.477899,0.437759,0.387588,0.073414,0.092889,0.10179,0.070162,0.105523,0.057495,0.060513,0.044666
0.918506,1.121642,1.126368,1.11583,0.409134,0.615639,0.616234,0.587828,0.571068,0.543115,0.591576,0.640698,0.456263,0.47785,0.437702,0.387576,0.073681,0.090671,0.099854,0.068591,0.106904,0.057482,0.060497,0.044688
0.915712,1.119015,1.123856,1.11299,0.406128,0.612185,0.612842,0.584322,0.570606,0.542363,0.590773,0.640045,0.456077,0.477809,0.437651,0.38757,0.073975,0.088522,0.097959,0.067055,0.108351,0.057471,0.060487,0.044722
