L_FCC_x,L_FM1_x,L_FM2_x,L_FM5_x,R_FCC_x,R_FM1_x,R_FM2_x,R_FM5_x,L_FCC_y,L_FM1_y,L_FM2_y,L_FM5_y,R_FCC_y,R_FM1_y,R_FM2_y,R_FM5_y,L_FCC_z,L_FM1_z,L_FM2_z,L_FM5_z,R_FCC_z,R_FM1_z,R_FM2_z,R_FM5_z
1.085236,1.291597,1.296576,1.280067,0.683582,0.833318,0.835199,0.800312,0.554805,0.529409,0.577807,0.629501,0.44481,0.465626,0.426169,0.378151,0.079127,0.064455,0.073513,0.050114,0.211526,0.069647,0.070156,0.063918
1.082144,1.288553,1.293526,1.277004,0.685202,0.832099,0.833825,0.798347,0.5549,0.529477,0.577901,0.629601,0.444697,0.46526,0.425758,0.378145,0.079158,0.064401,0.073338,0.049992,0.215768,0.070928,0.071221,0.065351
1.079051,1.285511,1.290478,1.273941,0.686967,0.831029,0.832581,0.796485,0.555006,0.529553,0.578004,0.629711,0.444616,0.464874,0.425318,0.37815,0.079194,0.064352,0.073165,0.049864,0.220022,0.072277,0.072375,0.066885
1.075959,1.282468,1.287433,1.27088,0.688873,0.830123,0.831479,0.794744,0.555121,0.529638,0.578116,0.62983,0.444573,0.464466,0.424851,0.378164,0.079234,0.064308,0.072993,0.04973,0.224272,0.07369,0.073615,0.06852
1.072868,1.279425,1.284389,1.267818,0.690913,0.829396,0.830534,0.793146,0.555242,0.52973,0.578234,0.629956,0.444578,0.464033,0.42436,0.378182,0.079279,0.064267,0.072823,0.049592,0.228497,0.075161,0.074938,0.070255
1.069777,1.276382,1.281345,1.264756,0.693079,0.828867,0.829759,0.791715,0.555365,0.529827,0.578358,0.630087,0.444638,0.463572,0.423846,0.378201,0.079328,0.064229,0.072655,0.049451,0.232676,0.076684,0.076338,0.072083
1.066686,1.273338,1.278302,1.261693,0.69536,0.828556,0.829173,0.790476,0.555489,0.529929,0.578484,0.630221,0.444761,0.46308,0.423312,0.378214,0.079382,0.064194,0.072489,0.049308,0.236781,0.078252,0.077808,0.074
1.063597,1.270294,1.275257,1.258628,0.697747,0.828484,0.828793,0.789457,0.55561,0.530032,0.578612,0.630357,0.444957,0.462554,0.422756,0.378212,0.079439,0.06416,0.072325,0.049163,0.240785,0.07986,0.079343,0.075995
1.060508,1.267248,1.27221,1.255561,0.700229,0.828671,0.82864,0.788689,0.555725,0.530136,0.578739,0.630491,0.445233,0.461989,0.422178,0.378188,0.0795,0.064126,0.072162,0.04902,0.244657,0.081499,0.080935,0.078058
1.057421,1.264201,1.269161,1.252491,0.702793,0.829138,0.828735,0.788201,0.555833,0.530239,0.578863,0.630622,0.445596,0.461383,0.421578,0.378133,0.079564,0.064094,0.072003,0.048878,0.248365,0.083162,0.082576,0.080176
1.054333,1.261151,1.266109,1.249418,0.70543,0.829906,0.829099,0.788022,0.555931,0.530339,0.578983,0.630748,0.44605,0.460735,0.420954,0.378036,0.079631,0.064061,0.071846,0.048739,0.251878,0.084839,0.084258,0.082334
1.051245,1.258098,1.263053,1.24634,0.708129,0.830992,0.829757,0.788181,0.556019,0.530433,0.579096,0.630867,0.446598,0.460042,0.420307,0.377891,0.079699,0.064029,0.071694,0.048604,0.255167,0.086521,0.08597,0.084515
1.048156,1.255042,1.259994,1.243258,0.710884,0.832413,0.830728,0.788703,0.556096,0.530522,0.579201,0.630979,0.44724,0.459304,0.419633,0.377692,0.07977,0.063995,0.071546,0.048474,0.258204,0.088197,0.087703,0.086701
1.045065,1.251982,1.25693,1.240172,0.713692,0.834182,0.832033,0.789607,0.556162,0.530604,0.579297,0.631082,0.447974,0.458522,0.418933,0.377435,0.079841,0.063962,0.071404,0.04835,0.260968,0.089857,0.089445,0.088874
1.041971,1.248917,1.253861,1.23708,0.716554,0.836306,0.833688,0.790906,0.556218,0.530678,0.579383,0.631176,0.448791,0.4577,0.418206,0.377119,0.079913,0.063927,0.071268,0.048231,0.263441,0.091487,0.091182,0.091012
1.038873,1.245848,1.250788,1.233982,0.719473,0.838786,0.835704,0.792608,0.556266,0.530745,0.579459,0.631262,0.449683,0.456842,0.417454,0.376745,0.079985,0.063893,0.071138,0.048119,0.26561,0.09307,0.0929,0.093094
1.03577,1.242773,1.247709,1.230879,0.722456,0.841619,0.838088,0.794714,0.556307,0.530803,0.579526,0.631339,0.450635,0.455957,0.416679,0.376318,0.080056,0.063858,0.071015,0.048013,0.267469,0.094589,0.094579,0.095097
1.032661,1.239692,1.244624,1.22777,0.725513,0.844791,0.840839,0.797221,0.556343,0.530855,0.579584,0.631408,0.451634,0.455056,0.415886,0.375841,0.080126,0.063823,0.070898,0.047913,0.269015,0.096025,0.096201,0.097001
1.029546,1.236606,1.241534,1.224656,0.728654,0.848289,0.843952,0.800119,0.556377,0.530899,0.579633,0.63147,0.452663,0.454151,0.415084,0.375325,0.080195,0.063788,0.070787,0.047821,0.270247,0.097358,0.097745,0.098785
1.026425,1.233514,1.238437,1.221535,0.731888,0.852096,0.847416,0.803397,0.556408,0.530938,0.579677,0.631526,0.453704,0.453255,0.414281,0.374776,0.080262,0.063753,0.070681,0.047735,0.27117,0.098571,0.099191,0.100428
1.023297,1.230415,1.235334,1.218409,0.735226,0.856196,0.851218,0.807042,0.556439,0.530971,0.579715,0.631577,0.454741,0.452382,0.413491,0.374205,0.080327,0.063719,0.070582,0.047655,0.271789,0.09965,0.100521,0.101914
1.020162,1.22731,1.232225,1.215278,0.738675,0.860572,0.855341,0.811037,0.556469,0.531001,0.579751,0.631623,0.455757,0.451543,0.412724,0.373622,0.080392,0.063685,0.070488,0.047582,0.272111,0.100583,0.101716,0.103226
1.017022,1.2242,1.229111,1.212141,0.742239,0.86521,0.85977,0.815369,0.556499,0.531027,0.579784,0.631666,0.456737,0.45075,0.411994,0.373039,0.080457,0.06365,0.070399,0.047515,0.272144,0.101362,0.102762,0.104353
1.013876,1.221085,1.225991,1.209,0.745924,0.870095,0.864491,0.820022,0.55653,0.531051,0.579816,0.631705,0.457667,0.450013,0.411312,0.372465,0.080521,0.063615,0.070314,0.047455,0.271896,0.101981,0.103649,0.105282
1.010727,1.217965,1.222866,1.205855,0.749731,0.875218,0.86949,0.824985,0.556561,0.531073,0.579846,0.631743,0.458535,0.449343,0.410688,0.371911,0.080585,0.063579,0.070234,0.0474,0.271375,0.102438,0.104367,0.106008
1.007574,1.214842,1.219737,1.202706,0.75366,0.880568,0.874755,0.830244,0.556592,0.531093,0.579876,0.631778,0.459331,0.448747,0.410133,0.371384,0.080649,0.063542,0.070157,0.047352,0.270589,0.102733,0.104913,0.106526
1.00442,1.211717,1.216605,1.199555,0.757709,0.886137,0.880277,0.835791,0.556621,0.531112,0.579905,0.63181,0.460047,0.448231,0.409652,0.370893,0.080714,0.063503,0.070082,0.047309,0.269544,0.10287,0.105287,0.106834
1.001267,1.20859,1.213468,1.196401,0.761877,0.891921,0.886048,0.841616,0.556647,0.531128,0.579932,0.63184,0.460679,0.447801,0.409251,0.370442,0.080781,0.06346,0.070008,0.047271,0.268247,0.102856,0.105491,0.106934
0.998117,1.205463,1.210328,1.193246,0.76616,0.897916,0.892061,0.847712,0.556668,0.531142,0.579958,0.631867,0.461223,0.447458,0.408931,0.370037,0.080848,0.063413,0.069933,0.04724,0.266704,0.102697,0.105532,0.10683
0.99497,1.202337,1.207186,1.19009,0.770555,0.904119,0.898311,0.854072,0.556681,0.531152,0.579982,0.631889,0.461678,0.447202,0.408694,0.36968,0.080918,0.063362,0.069856,0.047215,0.26492,0.102406,0.105419,0.10653
0.991828,1.199213,1.20404,1.186934,0.77506,0.910529,0.904793,0.86069,0.556686,0.531157,0.580004,0.631907,0.462043,0.447031,0.408538,0.369373,0.080989,0.063304,0.069776,0.047197,0.2629,0.101993,0.105162,0.106041
0.988691,1.196092,1.200892,1.183779,0.779672,0.917146,0.911505,0.867561,0.556681,0.531158,0.580023,0.631919,0.462322,0.446943,0.408461,0.369116,0.081062,0.063239,0.069692,0.047185,0.260648,0.101471,0.104774,0.105376
0.98556,1.192974,1.197741,1.180624,0.784389,0.923966,0.918442,0.874679,0.556665,0.531152,0.580038,0.631924,0.462517,0.446933,0.408456,0.368907,0.081137,0.063167,0.069604,0.047179,0.258169,0.100851,0.104268,0.104546
0.982435,1.18986,1.194588,1.177471,0.789209,0.930988,0.9256,0.882039,0.556638,0.531139,0.580048,0.631923,0.462632,0.446997,0.408518,0.368744,0.081211,0.063087,0.069512,0.047181,0.255468,0.100145,0.10366,0.103566
0.979314,1.186749,1.191435,1.174319,0.794134,0.938209,0.932975,0.889635,0.556599,0.531119,0.580051,0.631914,0.462673,0.447129,0.40864,0.368624,0.081287,0.062997,0.069415,0.047189,0.252551,0.099365,0.102962,0.102449
0.976198,1.183643,1.188281,1.171168,0.799165,0.945624,0.94056,0.897459,0.556548,0.531091,0.580047,0.631897,0.462644,0.447323,0.408814,0.368543,0.081361,0.062899,0.069317,0.047203,0.249423,0.09852,0.102189,0.101209
0.973086,1.18054,1.185128,1.168019,0.804304,0.953227,0.948349,0.905504,0.556484,0.531055,0.580034,0.631874,0.46255,0.447572,0.409032,0.368497,0.081434,0.062792,0.069217,0.047223,0.246093,0.097619,0.101353,0.099861
0.969978,1.177442,1.181977,1.164871,0.809556,0.961011,0.956331,0.913758,0.556406,0.53101,0.580011,0.631842,0.462398,0.447868,0.409286,0.368481,0.081505,0.062675,0.069118,0.047249,0.242567,0.09667,0.100465,0.098418
0.966874,1.174348,1.178828,1.161723,0.814924,0.96897,0.964499,0.922213,0.556316,0.530957,0.579979,0.631804,0.462193,0.448205,0.409567,0.368491,0.081573,0.06255,0.06902,0.047279,0.238856,0.095681,0.099535,0.096894
0.963775,1.171256,1.175682,1.158576,0.820415,0.977093,0.972838,0.930854,0.556212,0.530896,0.579937,0.631758,0.461942,0.448574,0.409868,0.368521,0.081639,0.062417,0.068924,0.047314,0.23497,0.094657,0.09857,0.095299
0.960681,1.168168,1.172539,1.15543,0.826035,0.98537,0.981338,0.939669,0.556095,0.530827,0.579887,0.631706,0.461648,0.448967,0.410182,0.368569,0.081702,0.062277,0.068831,0.047353,0.230921,0.093602,0.097575,0.093644
0.957591,1.165082,1.1694,1.152283,0.831789,0.993792,0.989984,0.948642,0.555967,0.530749,0.579827,0.631648,0.461321,0.449377,0.410501,0.368629,0.081762,0.062131,0.068742,0.047394,0.226722,0.09252,0.096556,0.091938
0.954506,1.161997,1.166264,1.149135,0.837682,1.002346,0.998762,0.95776,0.555828,0.530664,0.579757,0.631585,0.460964,0.449794,0.41082,0.368697,0.081818,0.06198,0.068657,0.047438,0.222385,0.091414,0.095515,0.09019
0.951424,1.158912,1.163133,1.145987,0.84372,1.011023,1.007658,0.967006,0.555679,0.530573,0.579678,0.631517,0.460585,0.450208,0.411133,0.368767,0.081872,0.061826,0.068578,0.047484,0.217926,0.090288,0.094455,0.08841
0.948345,1.155828,1.160006,1.142837,0.849905,1.019813,1.016658,0.976369,0.555523,0.530475,0.579589,0.631445,0.46019,0.450612,0.411431,0.368833,0.081924,0.06167,0.068505,0.047531,0.213357,0.089145,0.09338,0.086605
0.945269,1.152741,1.156883,1.139686,0.856243,1.028707,1.02575,0.985835,0.55536,0.530374,0.579493,0.63137,0.459782,0.450993,0.411711,0.368891,0.081972,0.061514,0.068437,0.047578,0.208696,0.087991,0.092292,0.084785
0.942194,1.149652,1.153763,1.136534,0.862734,1.037697,1.034923,0.995391,0.555194,0.530269,0.579389,0.631293,0.459367,0.451344,0.411965,0.368933,0.082018,0.06136,0.068375,0.047625,0.203955,0.086829,0.091198,0.082959
0.93912,1.146561,1.150646,1.133382,0.86938,1.046774,1.044166,1.005026,0.555025,0.530162,0.579281,0.631216,0.458949,0.451656,0.412187,0.368955,0.082061,0.061208,0.068319,0.047671,0.199152,0.085663,0.090101,0.081136
0.936046,1.143465,1.147532,1.130231,0.876181,1.05593,1.05347,1.014726,0.554854,0.530056,0.579169,0.631138,0.458531,0.451922,0.412373,0.368952,0.082102,0.06106,0.06827,0.047716,0.194299,0.0845,0.089009,0.079325
0.932969,1.140366,1.144421,1.127079,0.883136,1.065159,1.062829,1.024484,0.554683,0.529952,0.579055,0.631061,0.458116,0.452135,0.412517,0.368919,0.082139,0.060917,0.068227,0.04776,0.189412,0.083343,0.087927,0.077536
0.929889,1.137263,1.141315,1.123928,0.890244,1.074452,1.072234,1.034288,0.554514,0.529851,0.578941,0.630986,0.457706,0.452292,0.412614,0.368853,0.082175,0.060778,0.068191,0.047801,0.184504,0.082198,0.086864,0.075778
0.926804,1.134156,1.138214,1.120778,0.897501,1.083803,1.081681,1.044131,0.554347,0.529754,0.578826,0.630914,0.457305,0.452387,0.412662,0.368749,0.082208,0.060645,0.068163,0.04784,0.179587,0.081069,0.085826,0.07406
0.923714,1.131044,1.13512,1.117629,0.904904,1.093205,1.091163,1.054003,0.554185,0.529662,0.578711,0.630845,0.456914,0.452419,0.412656,0.368605,0.082238,0.060517,0.068144,0.047876,0.174675,0.079962,0.084822,0.07239
0.920621,1.127929,1.132032,1.11448,0.912449,1.102653,1.100675,1.063899,0.55403,0.529576,0.578597,0.630781,0.456533,0.452385,0.412595,0.368418,0.082267,0.060394,0.068133,0.04791,0.169781,0.078881,0.083857,0.070776
0.917522,1.12481,1.128951,1.111332,0.920129,1.112142,1.110213,1.07381,0.553882,0.529496,0.578483,0.630722,0.456164,0.452284,0.412477,0.368187,0.082293,0.060278,0.068129,0.04794,0.164916,0.077833,0.082938,0.069224
0.91442,1.121688,1.125875,1.108185,0.927939,1.121668,1.11977,1.083729,0.553743,0.529424,0.578371,0.630668,0.455806,0.452116,0.412301,0.367908,0.082319,0.060166,0.068131,0.047968,0.160093,0.076821,0.082069,0.06774
0.911312,1.118564,1.122804,1.105039,0.935873,1.131224,1.129342,1.09365,0.553612,0.529359,0.57826,0.63062,0.455459,0.45188,0.412067,0.367582,0.082343,0.06006,0.068138,0.047993,0.155325,0.07585,0.081253,0.066328
0.9082,1.115438,1.119734,1.101895,0.943923,1.140806,1.138921,1.103567,0.55349,0.529301,0.578153,0.630576,0.455125,0.451577,0.411775,0.367207,0.082367,0.05996,0.068146,0.048014,0.150625,0.074923,0.080493,0.064993
0.905084,1.112313,1.116664,1.098752,0.952083,1.150408,1.148503,1.113472,0.553377,0.529248,0.578051,0.630538,0.454802,0.451211,0.411427,0.366783,0.08239,0.059865,0.068153,0.048033,0.146004,0.074044,0.079789,0.063736
0.901965,1.109188,1.11359,1.095611,0.960345,1.160026,1.15808,1.123358,0.553273,0.529201,0.577956,0.630504,0.454491,0.450781,0.411026,0.36631,0.082415,0.059775,0.068157,0.048049,0.141477,0.073217,0.079142,0.062559
0.898844,1.106064,1.110513,1.092472,0.968703,1.169653,1.167646,1.133219,0.553179,0.529159,0.577869,0.630474,0.454193,0.450293,0.410572,0.365791,0.082441,0.05969,0.068158,0.048063,0.137057,0.072444,0.078552,0.061466
0.895721,1.102942,1.107429,1.089335,0.977151,1.179284,1.177196,1.143049,0.553094,0.529121,0.577792,0.630447,0.453906,0.449748,0.41007,0.365228,0.08247,0.059609,0.068154,0.048073,0.132753,0.071728,0.078018,0.060455
0.892596,1.099821,1.104339,1.086201,0.985683,1.188913,1.186723,1.152843,0.55302,0.529085,0.577724,0.630424,0.45363,0.449151,0.409523,0.364624,0.082505,0.059531,0.068145,0.048081,0.128578,0.071073,0.07754,0.05953
0.889472,1.096701,1.101242,1.083068,0.994291,1.198533,1.196223,1.162596,0.552956,0.529052,0.577665,0.630403,0.453365,0.448507,0.408933,0.363984,0.082545,0.059457,0.06813,0.048086,0.124541,0.070483,0.07712,0.05869
0.886347,1.093582,1.098138,1.079936,1.002968,1.208139,1.20569,1.172302,0.552902,0.52902,0.577616,0.630385,0.45311,0.447821,0.408305,0.363311,0.082592,0.059385,0.06811,0.048089,0.120651,0.069961,0.076759,0.057938
0.883222,1.090462,1.095028,1.076804,1.011707,1.217723,1.215119,1.181958,0.552856,0.528988,0.577576,0.63037,0.452866,0.447099,0.407643,0.362611,0.082645,0.059315,0.068085,0.048089,0.116918,0.069512,0.076461,0.057272
0.880097,1.08734,1.091911,1.073671,1.020496,1.227278,1.224504,1.191558,0.552818,0.528956,0.577544,0.630358,0.452632,0.446347,0.406953,0.361891,0.082703,0.059247,0.068055,0.048087,0.113347,0.069142,0.076229,0.056696
0.876971,1.084217,1.088789,1.070537,1.029325,1.236795,1.233842,1.201098,0.552784,0.528924,0.577518,0.630349,0.452408,0.445571,0.40624,0.361157,0.082766,0.05918,0.068022,0.048083,0.109948,0.068855,0.076068,0.05621
0.873845,1.08109,1.085663,1.0674,1.038181,1.246269,1.243125,1.210572,0.552754,0.528893,0.577498,0.630343,0.452193,0.444781,0.40551,0.360416,0.082832,0.059114,0.067987,0.048078,0.106725,0.068656,0.075983,0.055816
0.870717,1.077961,1.08253,1.064259,1.047053,1.255689,1.252348,1.219976,0.552726,0.528862,0.577482,0.63034,0.451988,0.443982,0.404771,0.359674,0.082902,0.059048,0.067951,0.048072,0.103682,0.068552,0.075979,0.055515
0.867588,1.074827,1.079392,1.061115,1.055926,1.265047,1.261505,1.229304,0.5527,0.52883,0.57747,0.630339,0.451794,0.443184,0.40403,0.358939,0.082974,0.058983,0.067916,0.048066,0.100823,0.068547,0.076063,0.055311
0.864457,1.071688,1.076247,1.057964,1.064786,1.274334,1.27059,1.238551,0.552676,0.5288,0.57746,0.63034,0.45161,0.442395,0.403295,0.358218,0.083048,0.058919,0.067882,0.048062,0.098149,0.068648,0.07624,0.055205
0.861326,1.068545,1.073094,1.054807,1.073619,1.283541,1.279594,1.247712,0.552652,0.52877,0.577452,0.630342,0.451437,0.441623,0.402574,0.357519,0.083124,0.058855,0.067851,0.048059,0.09566,0.068862,0.076516,0.0552
0.858193,1.065398,1.069935,1.051643,1.08241,1.292659,1.28851,1.256782,0.55263,0.52874,0.577445,0.630343,0.451276,0.440876,0.401874,0.356849,0.083202,0.058792,0.067821,0.048059,0.093355,0.069193,0.076895,0.055297
0.855059,1.062246,1.066772,1.048472,1.091143,1.301678,1.29733,1.265755,0.552609,0.528713,0.577441,0.630345,0.451125,0.440161,0.401204,0.356214,0.083281,0.058731,0.067792,0.04806,0.091232,0.069647,0.077383,0.055499
0.851925,1.05909,1.063606,1.045295,1.099804,1.310587,1.306045,1.274624,0.552589,0.528687,0.577439,0.630346,0.450985,0.439487,0.40057,0.35562,0.083362,0.058672,0.067764,0.048061,0.089289,0.070231,0.077984,0.055807
0.84879,1.055932,1.060439,1.042115,1.108378,1.319378,1.314646,1.283384,0.55257,0.528666,0.57744,0.630347,0.450855,0.43886,0.39998,0.355074,0.083446,0.058617,0.067737,0.048062,0.08752,0.070947,0.078702,0.056223
0.845656,1.052773,1.057272,1.038932,1.11685,1.328039,1.323125,1.292029,0.552551,0.52865,0.577444,0.630347,0.450736,0.438286,0.39944,0.354581,0.083531,0.058567,0.067711,0.048062,0.08592,0.071801,0.079538,0.056746
0.842522,1.049613,1.054106,1.035747,1.12521,1.336562,1.33147,1.300552,0.552533,0.528641,0.57745,0.630349,0.450626,0.437769,0.398956,0.354145,0.083619,0.058525,0.067686,0.04806,0.084482,0.072794,0.080493,0.057378
0.839389,1.046455,1.050942,1.032561,1.133445,1.344935,1.339674,1.308948,0.552515,0.528641,0.577459,0.63035,0.450526,0.437315,0.398532,0.35377,0.08371,0.058492,0.067661,0.048055,0.083199,0.073926,0.081566,0.058115
0.836258,1.043299,1.047781,1.029374,1.141543,1.353148,1.347726,1.317207,0.552496,0.528651,0.57747,0.630353,0.450434,0.436927,0.398173,0.353459,0.083804,0.058467,0.067636,0.048048,0.082062,0.075196,0.082755,0.058955
0.833129,1.040147,1.044622,1.026188,1.149493,1.361191,1.355617,1.325324,0.552477,0.528672,0.577483,0.630356,0.45035,0.436608,0.397881,0.353215,0.083902,0.058451,0.067609,0.048038,0.081065,0.076599,0.084055,0.059894
0.830002,1.037,1.041467,1.023001,1.157283,1.369053,1.363337,1.333289,0.552456,0.528702,0.577497,0.630359,0.450271,0.436359,0.39766,0.353039,0.084006,0.05844,0.067581,0.048025,0.080199,0.078129,0.085459,0.060924
0.826877,1.033857,1.038315,1.019816,1.164901,1.376722,1.370874,1.341093,0.552433,0.528739,0.577511,0.630364,0.450195,0.436182,0.39751,0.352931,0.084114,0.058432,0.067552,0.048008,0.079456,0.079777,0.086958,0.062038
0.823756,1.030718,1.035168,1.016631,1.172333,1.384187,1.378219,1.348727,0.552408,0.528781,0.577526,0.630369,0.450119,0.436077,0.397433,0.352894,0.084229,0.058425,0.06752,0.047989,0.07883,0.081531,0.088542,0.063226
0.820638,1.027582,1.032024,1.013447,1.179567,1.391435,1.385362,1.356179,0.552381,0.528827,0.57754,0.630374,0.45004,0.436046,0.397427,0.352925,0.084349,0.058416,0.067487,0.047967,0.078312,0.083376,0.090198,0.064478
0.817522,1.024449,1.028885,1.010265,1.186589,1.398454,1.392289,1.363438,0.552351,0.528874,0.577554,0.630379,0.449955,0.436088,0.397493,0.353025,0.084477,0.058404,0.067453,0.047942,0.077894,0.085299,0.091915,0.065783
0.814411,1.021317,1.02575,1.007084,1.193386,1.405229,1.398991,1.370492,0.552318,0.528921,0.577566,0.630384,0.449863,0.436203,0.397629,0.353193,0.084612,0.058388,0.067417,0.047914,0.077566,0.087282,0.09368,0.067129
0.811303,1.018188,1.022619,1.003906,1.199942,1.411747,1.405454,1.377325,0.552283,0.528969,0.577577,0.630389,0.44976,0.436391,0.397833,0.353425,0.084753,0.058367,0.067378,0.047884,0.077319,0.089308,0.09548,0.068507
0.8082,1.01506,1.01949,1.000732,1.206243,1.417992,1.411666,1.383924,0.552245,0.529016,0.577587,0.630395,0.449647,0.436652,0.398105,0.353721,0.084902,0.058342,0.067338,0.047853,0.07714,0.091358,0.097302,0.069904
0.805101,1.011933,1.016364,0.997562,1.212274,1.42395,1.417613,1.390275,0.552205,0.529063,0.577595,0.630402,0.449522,0.436986,0.398441,0.354077,0.08506,0.058311,0.067295,0.047823,0.077017,0.093416,0.099133,0.071312
0.802007,1.008807,1.013241,0.994399,1.218018,1.429604,1.42328,1.39636,0.552162,0.529109,0.577603,0.630412,0.449387,0.437392,0.398842,0.354491,0.085225,0.058275,0.06725,0.047794,0.076937,0.095463,0.100959,0.072721
0.798918,1.005682,1.01012,0.991242,1.223461,1.43494,1.428651,1.402163,0.552117,0.529155,0.577609,0.630426,0.449241,0.437869,0.399306,0.354959,0.0854,0.058235,0.067204,0.047768,0.076884,0.097482,0.102768,0.074121
0.795834,1.002558,1.007002,0.988093,1.228585,1.439943,1.433712,1.407667,0.55207,0.5292,0.577616,0.630444,0.449088,0.438416,0.399832,0.355478,0.085585,0.05819,0.067156,0.047746,0.076844,0.099455,0.104544,0.075503
0.792755,0.999436,1.003887,0.98495,1.233375,1.444598,1.438446,1.412856,0.552021,0.529244,0.577622,0.630465,0.44893,0.439029,0.400419,0.356046,0.085781,0.058141,0.067107,0.047726,0.076803,0.101365,0.106273,0.076854
0.789681,0.996315,1.000775,0.98181,1.237815,1.448892,1.442839,1.417711,0.551971,0.529289,0.577628,0.630489,0.448773,0.439709,0.401066,0.356661,0.085988,0.058089,0.067058,0.047709,0.076748,0.103194,0.107938,0.078162
0.786613,0.993197,0.997667,0.978673,1.241892,1.452814,1.446877,1.422216,0.55192,0.529332,0.577634,0.630513,0.448622,0.440452,0.401773,0.357321,0.086209,0.058035,0.06701,0.047694,0.076666,0.104923,0.109521,0.079413
0.783551,0.990081,0.994563,0.975536,1.245592,1.45635,1.450546,1.426356,0.551869,0.529375,0.577641,0.630537,0.448483,0.441257,0.402538,0.358025,0.086445,0.057979,0.066962,0.04768,0.076549,0.106532,0.111004,0.080589
0.780495,0.986968,0.991462,0.9724,1.248902,1.459494,1.453835,1.430115,0.551819,0.529417,0.577648,0.63056,0.448363,0.442122,0.403361,0.358774,0.086698,0.057922,0.066913,0.047667,0.076388,0.108002,0.112366,0.081673
0.777445,0.983857,0.988365,0.969263,1.251811,1.462237,1.456736,1.433481,0.55177,0.529458,0.577657,0.630581,0.44827,0.443047,0.404241,0.359568,0.086969,0.057865,0.066865,0.047653,0.07618,0.109313,0.113586,0.082646
0.774403,0.98075,0.985272,0.966125,1.254311,1.464574,1.45924,1.436442,0.551723,0.529499,0.577667,0.6306,0.448211,0.444032,0.405179,0.360408,0.087262,0.057808,0.066816,0.04764,0.075924,0.110443,0.114643,0.083488
0.77137,0.977647,0.982184,0.962988,1.256395,1.466503,1.461345,1.438991,0.551679,0.529539,0.57768,0.630618,0.448193,0.445075,0.406175,0.361297,0.087579,0.057753,0.066766,0.047626,0.07562,0.111372,0.115516,0.08418
0.768346,0.974547,0.979101,0.95985,1.258058,1.468024,1.46305,1.441122,0.551638,0.529579,0.577694,0.630634,0.448221,0.446178,0.407228,0.362236,0.087923,0.0577,0.066717,0.04761,0.075274,0.112082,0.116184,0.084704
0.765333,0.971451,0.976023,0.956713,1.259302,1.469141,1.464357,1.442832,0.551602,0.529619,0.577712,0.630648,0.448298,0.447342,0.408342,0.363228,0.088298,0.05765,0.066668,0.047594,0.074892,0.112553,0.116631,0.085046
0.762331,0.96836,0.972951,0.953577,1.26013,1.469861,1.465275,1.444126,0.551572,0.529659,0.577734,0.630662,0.448426,0.448567,0.409516,0.364273,0.088707,0.057603,0.06662,0.047576,0.074486,0.112772,0.11684,0.085193
0.759344,0.965275,0.969885,0.950443,1.260548,1.470195,1.465814,1.445007,0.551549,0.529701,0.57776,0.630676,0.448606,0.449855,0.410753,0.365372,0.089154,0.057559,0.066572,0.047558,0.074067,0.112725,0.1168,0.085137
0.756371,0.962195,0.966825,0.947312,1.260571,1.470159,1.465989,1.445488,0.551534,0.529745,0.577792,0.63069,0.448833,0.451204,0.412053,0.366524,0.089643,0.05752,0.066525,0.047538,0.07365,0.112405,0.116502,0.084875
0.753415,0.959121,0.963773,0.944183,1.260215,1.469772,1.465821,1.445584,0.551528,0.529792,0.57783,0.630705,0.449106,0.452615,0.413416,0.367727,0.090177,0.057485,0.066477,0.047517,0.073249,0.111809,0.115946,0.084408
0.750476,0.956055,0.960726,0.941058,1.259504,1.469058,1.465332,1.445316,0.551534,0.529842,0.577875,0.630722,0.449417,0.454084,0.414838,0.368977,0.090761,0.057455,0.06643,0.047495,0.072877,0.110942,0.115135,0.083743
0.747556,0.952996,0.957686,0.937938,1.258467,1.468046,1.464552,1.444709,0.551551,0.529897,0.577929,0.630742,0.449761,0.455604,0.416315,0.370266,0.091398,0.057431,0.066382,0.047472,0.072548,0.109814,0.114079,0.082892
0.744658,0.949945,0.954652,0.934823,1.257137,1.466765,1.463509,1.443793,0.551581,0.529956,0.577993,0.630764,0.450131,0.457168,0.417837,0.371588,0.092093,0.057413,0.066333,0.047449,0.07227,0.108444,0.112798,0.081871
0.741782,0.946902,0.951625,0.931714,1.25555,1.465251,1.462238,1.442603,0.551626,0.530022,0.578068,0.630791,0.450519,0.458763,0.419393,0.372931,0.09285,0.057402,0.066284,0.047425,0.072051,0.106858,0.111315,0.0807
0.73893,0.943869,0.948603,0.928612,1.253747,1.463539,1.460772,1.441173,0.551685,0.530094,0.578155,0.630821,0.450918,0.460373,0.420968,0.374284,0.093671,0.057399,0.066234,0.047401,0.071893,0.105088,0.109659,0.079401
0.736104,0.940845,0.945588,0.925518,1.251768,1.461665,1.459145,1.43954,0.551759,0.530173,0.578255,0.630857,0.451322,0.46198,0.422542,0.375633,0.094562,0.057404,0.066185,0.047378,0.0718,0.103172,0.107866,0.077998
0.733306,0.93783,0.942579,0.922432,1.249651,1.459665,1.457388,1.437737,0.551848,0.530258,0.578368,0.630896,0.451724,0.463562,0.424095,0.376963,0.095526,0.057418,0.066135,0.047355,0.071769,0.101149,0.10597,0.076518
